temps;MGA;MDR
temps;Commande Moteur Gauche;Commande Moteur Droit
0013.720;4344;5564
0013.728;4344;5564
0013.738;4344;5471
0013.751;4344;5492
0013.759;4344;5607
0013.769;4344;5607
0013.777;4344;5457
0013.790;4344;5649
0013.798;4344;5535
0013.808;4344;5649
0013.818;4344;5706
0013.831;4344;5607
0013.841;4344;5550
0013.847;4344;5607
0013.857;4344;5607
0013.870;4344;6034
0013.878;4344;5428
0013.892;4344;5435
0013.898;4344;5514
0013.911;4344;5592
0013.919;4344;5535
0013.927;4344;5414
0013.937;4344;5457
0013.950;4344;5542
0013.958;4344;5514
0013.968;4344;5571
0013.980;4344;5599
0013.991;4344;5656
0013.997;4344;5578
0014.007;4344;5607
0014.017;4344;5607
0014.030;4344;5592
0014.038;4344;5649
0014.050;4344;5592
0014.058;4344;5592
0014.069;4344;5592
0014.077;4344;5507
0014.087;4344;5592
0014.098;4344;5507
0014.110;4344;5535
0014.122;4344;5485
0014.128;4344;5514
0014.145;4344;5428
0014.157;4344;5614
0014.167;4344;5592
0014.178;4344;5649
0014.190;4344;5721
0014.200;4344;5642
0014.208;4344;5642
0014.217;4344;5642
0014.227;4344;5557
0014.237;4344;5678
0014.251;4344;5621
0014.258;4344;5564
0014.270;4344;5621
0014.278;4344;5621
0014.286;4344;5507
0014.297;4344;5564
0014.309;4344;5471
0014.317;4344;5664
0014.327;4344;5664
0014.338;4344;5607
0014.350;4344;5749
0014.358;4344;5528
0014.366;4344;5528
0014.389;4344;5642
0014.397;4344;5642
0014.407;4344;5642
0014.418;4344;5528
0014.428;4344;5585
0014.438;4344;5550
0014.448;4344;5492
0014.457;4344;5450
0014.467;4344;5500
0014.477;4344;5500
0014.487;4344;5500
0014.498;4344;5614
0014.506;4344;5557
0014.516;4344;5535
0014.528;4344;5592
0014.537;4344;5649
0014.547;4344;5507
0014.557;4344;5307
0014.567;4344;5678
0014.578;4344;5628
0014.586;4344;5571
0014.596;4344;5514
0014.619;4344;5571
0014.627;4344;5485
0014.637;4344;5571
0014.647;4344;5714
0014.660;4344;5521
0014.666;4344;5721
0014.676;4344;5564
0014.688;4344;5678
0014.697;4344;5621
0014.707;4344;5678
0014.720;4344;5678
0014.726;4344;5678
0014.736;4344;5564
0014.746;4344;5621
0014.756;4344;5507
0014.767;4344;5471
0014.777;4344;5607
0014.787;4344;5492
0014.804;4344;5528
0014.816;4344;5492
0014.830;4344;5492
0014.836;4344;5400
0014.849;4344;5464
0014.857;4344;5435
0014.867;4344;5478
0014.884;4344;5478
0014.896;4344;5535
0014.906;4344;5621
0014.916;4344;5628
0014.929;4344;5649
0014.937;4344;5685
0014.947;4344;5642
0014.955;4344;5771
0014.966;4344;5635
0014.976;4344;5635
0014.986;4344;5521
0014.997;4344;5635
0015.007;4344;5578
0015.017;4344;5507
0015.029;4344;5435
0015.040;4344;5535
0015.046;4344;5478
0015.056;4344;5414
0015.066;4344;5435
0015.076;4344;5514
0015.086;4344;5400
0015.099;4344;5507
0015.105;4344;5478
0015.115;4344;5564
0015.128;4344;5592
0015.136;4344;5621
0015.150;4344;5678
0015.156;4344;5571
0015.166;4344;5514
0015.183;4344;5628
0015.195;4344;5571
0015.205;4344;5685
0015.216;4344;5642
0015.230;4344;5649
0015.236;4344;5649
0015.246;4344;5649
0015.257;4344;5649
0015.265;4344;5649
0015.275;4344;5649
0015.285;4344;5649
0015.296;4344;5592
0015.306;4344;5592
0015.316;4344;5592
0015.333;4344;5535
0015.345;4344;5478
0015.355;4344;5471
0015.366;4344;5435
0015.376;4344;5571
0015.386;4344;5514
0015.396;4344;5514
0015.413;4344;5571
0015.425;4344;5656
0015.435;4344;5728
0015.443;4344;5656
0015.456;4344;5778
0015.466;4344;5714
0015.476;4344;5664
0015.486;4344;5728
0015.495;4344;5649
0015.505;4344;5735
0015.515;4344;5592
0015.525;4344;5407
0015.536;4344;5599
0015.546;4344;5564
0015.554;4344;5507
0015.564;4344;5564
0015.575;4344;5528
0015.585;4344;5571
0015.595;4344;5514
0015.605;4344;5656
0015.616;4344;5571
0015.626;4344;5571
0015.634;4344;5485
0015.644;4344;5571
0015.655;4344;5564
0015.665;4344;5507
0015.675;4344;5564
0015.685;4344;5550
0015.696;4344;5642
0015.708;4344;5564
0015.714;4344;5564
0015.724;4344;5621
0015.737;4344;5621
0015.745;4344;5621
0015.755;4344;5507
0015.770;4344;5585
0015.776;4344;5528
0015.786;4344;5492
0015.794;4344;5535
0015.804;4344;5592
0015.815;4344;5592
0015.825;4344;5571
0015.835;4344;5571
0015.852;4344;5535
0015.864;4344;5535
0015.874;4344;5592
0015.884;4344;5649
0015.895;4344;5507
0015.905;4344;5649
0015.915;4344;5592
0015.927;4344;5649
0015.934;4344;5564
0015.944;4344;5592
0015.954;4344;5592
0015.964;4344;5592
0015.975;4344;5685
0015.985;4344;5550
0015.995;4344;5607
0016.012;4344;5607
0016.024;4344;5607
0016.034;4344;5492
0016.046;4344;5664
0016.055;4344;5607
0016.065;4344;5585
0016.075;4344;5642
0016.083;4344;5585
0016.094;4344;5585
0016.104;4344;5607
0016.114;4344;5550
0016.124;4344;5492
0016.135;4344;5585
0016.145;4344;5585
0016.157;4344;5607
0016.163;4344;5550
0016.174;4344;5607
0016.184;4344;5607
0016.200;4344;5664
0016.215;4344;5550
0016.225;4344;5492
0016.233;4344;5492
0016.243;4344;5607
0016.254;4344;5607
0016.264;4344;5607
0016.274;4344;5635
0016.284;4344;5492
0016.295;4344;5607
0016.303;4344;5607
0016.313;4344;5492
0016.323;4344;5550
0016.334;4344;5492
0016.344;4344;5492
0016.354;4344;5607
0016.364;4344;5607
0016.375;4344;5628
0016.391;4344;5664
0016.403;4344;5642
0016.414;4344;5528
0016.424;4344;5642
0016.434;4344;5621
0016.447;4344;5678
0016.453;4344;5621
0016.463;4344;5564
0016.473;4344;5564
0016.484;4344;5621
0016.494;4344;5628
0016.504;4344;5485
0016.514;4344;5564
0016.524;4344;5471
0016.549;4344;5607
0016.568;4344;5571
0016.603;4344;5592
0016.634;4344;5514
0016.648;4344;5628
0016.662;4344;5514
0016.675;4344;5571
0016.689;4344;5428
0016.714;4344;5592
0016.724;4344;5592
0016.734;4344;5592
0016.742;4344;5685
0016.753;4344;5642
0016.765;4344;5678
0016.773;4344;5678
0016.783;4344;5678
0016.794;4344;5564
0016.806;4344;5621
0016.816;4344;5649
0016.822;4344;5628
0016.833;4344;5599
0016.843;4344;5450
0016.853;4344;5492
0016.863;4344;5664
0016.874;4344;5607
0016.884;4344;5635
0016.892;4344;5550
0016.902;4344;5492
0016.913;4344;5550
0016.923;4344;5607
0016.933;4344;5550
0016.943;4344;5692
0016.954;4344;5585
0016.964;4344;5607
0016.972;4344;5435
0016.982;4344;5628
0016.993;4344;5628
0017.003;4344;5550
0017.013;4344;5492
0017.023;4344;5607
0017.034;4344;5550
0017.042;4344;5550
0017.052;4344;5607
0017.062;4344;5664
0017.073;4344;5664
0017.083;4344;5550
0017.093;4344;5607
0017.103;4344;5607
0017.112;4344;5492
0017.122;4344;5607
0017.132;4344;5607
0017.142;4344;5535
0017.153;4344;5592
0017.163;4344;5649
0017.173;4344;5535
0017.183;4344;5535
0017.191;4344;5535
0017.202;4344;5535
0017.212;4344;5592
0017.222;4344;5535
0017.233;4344;5592
0017.243;4344;5564
0017.253;4344;5592
0017.269;4344;5607
0017.282;4344;5607
0017.292;4344;5692
0017.302;4344;5464
0017.313;4344;5571
0017.323;4344;5571
0017.333;4344;5628
0017.341;4344;5571
0017.352;4344;5542
0017.362;4344;5628
0017.372;4344;5521
0017.384;4344;5607
0017.395;4344;5664
0017.405;4344;5550
0017.419;4344;5607
0017.432;4344;5492
0017.442;4344;5607
0017.452;4344;5607
0017.462;4344;5607
0017.473;4344;5607
0017.485;4344;5607
0017.499;4344;5607
0017.512;4344;5664
0017.522;4344;5550
0017.534;4344;5450
0017.542;4344;5557
0017.553;4344;5557
0017.563;4344;5500
0017.571;4344;5557
0017.581;4344;5614
0017.592;4344;5614
0017.602;4344;5564
0017.614;4344;5649
0017.622;4344;5599
0017.633;4344;5721
0017.641;4344;5621
0017.651;4344;5771
0017.661;4344;5557
0017.672;4344;5763
0017.682;4344;5592
0017.692;4344;5642
0017.702;4344;5578
0017.719;4344;5542
0017.733;4344;5492
0017.741;4344;5550
0017.752;4344;5550
0017.762;4344;5435
0017.772;4344;5535
0017.782;4344;5592
0017.795;4344;5450
0017.803;4344;5471
0017.811;4344;5557
0017.821;4344;5649
0017.832;4344;5649
0017.842;4344;5685
0017.852;4344;5607
0017.868;4344;5585
0017.881;4344;5621
0017.891;4344;5599
0017.901;4344;5621
0017.912;4344;5478
0017.922;4344;5528
0017.938;4344;5614
0017.951;4344;5492
0017.961;4344;5514
0017.971;4344;5628
0017.981;4344;5571
0017.992;4344;5628
0018.002;4344;5571
0018.010;4344;5571
0018.020;4344;5649
0018.031;4344;5649
0018.041;4344;5649
0018.051;4344;5592
0018.061;4344;5535
0018.072;4344;5393
0018.082;4344;5557
0018.090;4344;5471
0018.100;4344;5614
0018.113;4344;5557
0018.121;4344;5635
0018.131;4344;5578
0018.141;4344;5492
0018.152;4344;5550
0018.162;4344;5578
0018.174;4344;5671
0018.180;4344;5592
0018.190;4344;5564
0018.201;4344;5706
0018.211;4344;5628
0018.221;4344;5664
0018.232;4344;5664
0018.244;4344;5664
0018.250;4344;5664
0018.260;4344;5585
0018.270;4344;5642
0018.281;4344;5585
0018.291;4344;5642
0018.303;4344;5671
0018.309;4344;5528
0018.320;4344;5607
0018.330;4344;5550
0018.340;4344;5471
0018.350;4344;5550
0018.361;4344;5492
0018.371;4344;5428
0018.381;4344;5557
0018.392;4344;5585
0018.400;4344;5557
0018.410;4344;5557
0018.420;4344;5528
0018.430;4344;5585
0018.441;4344;5564
0018.453;4344;5649
0018.467;4344;5664
0018.480;4344;5621
0018.490;4344;5678
0018.502;4344;5728
0018.511;4344;5592
0018.523;4344;5592
0018.537;4344;5607
0018.550;4344;5578
0018.560;4344;5542
0018.570;4344;5471
0018.580;4344;5607
0018.591;4344;5550
0018.601;4344;5756
0018.609;4344;5564
0018.619;4344;5564
0018.630;4344;5649
0018.640;4344;5649
0018.650;4344;5649
0018.660;4344;5649
0018.668;4344;5564
0018.687;4344;5607
0018.701;4344;5550
0018.709;4344;5492
0018.720;4344;5550
0018.730;4344;5550
0018.740;4344;5607
0018.755;4344;5492
0018.769;4344;5550
0018.779;4344;5664
0018.789;4344;5671
0018.804;4344;5642
0018.812;4344;5614
0018.820;4344;5528
0018.831;4344;5585
0018.847;4344;5614
0018.859;4344;5471
0018.872;4344;5550
0018.880;4344;5635
0018.892;4344;5514
0018.900;4344;5514
0018.917;4344;5564
0018.931;4344;5500
0018.939;4344;5599
0018.949;4344;5714
0018.960;4344;5578
0018.970;4344;5635
0018.980;4344;5550
0018.988;4344;5671
0018.999;4344;5685
0019.009;4344;5699
0019.021;4344;5678
0019.034;4344;5542
0019.040;4344;5656
0019.052;4344;5656
0019.060;4344;5542
0019.068;4344;5635
0019.079;4344;5578
0019.089;4344;5464
0019.099;4344;5507
0019.109;4344;5585
0019.120;4344;5585
0019.130;4344;5585
0019.140;4344;5528
0019.148;4344;5585
0019.159;4344;5585
0019.169;4344;5528
0019.179;4344;5642
0019.189;4344;5642
0019.200;4344;5585
0019.212;4344;5585
0019.220;4344;5485
0019.228;4344;5550
0019.239;4344;5514
0019.249;4344;5514
0019.259;4344;5514
0019.269;4344;5514
0019.280;4344;5457
0019.296;4344;5557
0019.308;4344;5585
0019.319;4344;5592
0019.329;4344;5592
0019.339;4344;5564
0019.349;4344;5550
0019.362;4344;5607
0019.368;4344;5721
0019.380;4344;5642
0019.388;4344;5642
0019.399;4344;5585
0019.409;4344;5471
0019.419;4344;5607
0019.429;4344;5550
0019.446;4344;5635
0019.458;4344;5550
0019.470;4344;5492
0019.479;4344;5514
0019.489;4344;5514
0019.499;4344;5485
0019.513;4344;5628
0019.528;4344;5628
0019.538;4344;5721
0019.557;4344;5763
0019.569;4344;5714
0019.581;4344;5635
0019.589;4344;5614
0019.604;4344;5614
0019.618;4344;5585
0019.628;4344;5500
0019.639;4344;5550
0019.651;4344;5571
0019.665;4344;5542
0019.678;4344;5592
0019.688;4344;5649
0019.698;4344;5564
0019.708;4344;5592
0019.719;4344;5535
0019.731;4344;5614
0019.737;4344;5585
0019.747;4344;5585
0019.758;4344;5614
0019.768;4344;5550
0019.778;4344;5550
0019.788;4344;5664
0019.799;4344;5671
0019.809;4344;5614
0019.817;4344;5585
0019.827;4344;5671
0019.838;4344;5671
0019.848;4344;5585
0019.858;4344;5614
0019.871;4344;5557
0019.879;4344;5614
0019.895;4344;5550
0019.910;4344;5578
0019.918;4344;5550
0019.928;4344;5435
0019.938;4344;5514
0019.948;4344;5592
0019.959;4344;5500
0019.967;4344;5535
0019.977;4344;5592
0019.987;4344;5535
0019.998;4344;5478
0020.008;4344;5592
0020.018;4344;5678
0020.037;4344;5628
0020.047;4344;5628
0020.057;4344;5628
0020.067;4344;5607
0020.078;4344;5664
0020.088;4344;5550
0020.098;4344;5664
0020.108;4344;5550
0020.117;4344;5293
0020.127;4344;5706
0020.137;4344;5607
0020.147;4344;5607
0020.158;4344;5492
0020.168;4344;5550
0020.178;4344;5607
0020.186;4344;5607
0020.197;4344;5464
0020.207;4344;5464
0020.217;4344;5571
0020.225;4344;5628
0020.236;4344;5535
0020.248;4344;5535
0020.264;4344;5507
0020.277;4344;5471
0020.287;4344;5528
0020.301;4344;5528
0020.307;4344;5614
0020.318;4344;5585
0020.328;4344;5671
0020.336;4344;5564
0020.346;4344;5664
0020.357;4344;5550
0020.367;4344;5664
0020.375;4344;5550
0020.385;4344;5664
0020.396;4344;5664
0020.408;4344;5607
0020.416;4344;5664
0020.426;4344;5642
0020.437;4344;5642
0020.447;4344;5585
0020.459;4344;5642
0020.468;4344;5671
0020.476;4344;5585
0020.486;4344;5585
0020.496;4344;5614
0020.507;4344;5585
0020.517;4344;5585
0020.527;4344;5550
0020.535;4344;5435
0020.548;4344;5628
0020.558;4344;5550
0020.568;4344;5492
0020.576;4344;5492
0020.586;4344;5607
0020.597;4344;5607
0020.607;4344;5550
0020.619;4344;5607
0020.630;4344;5721
0020.636;4344;5642
0020.646;4344;5585
0020.656;4344;5585
0020.666;4344;5642
0020.677;4344;5528
0020.687;4344;5528
0020.699;4344;5642
0020.707;4344;5642
0020.716;4344;5642
0020.728;4344;5642
0020.738;4344;5585
0020.746;4344;5671
0020.755;4344;5628
0020.767;4344;5628
0020.777;4344;5628
0020.787;4344;5542
0020.796;4344;5571
0020.806;4344;5592
0020.816;4344;5592
0020.827;4344;5535
0020.835;4344;5557
0020.847;4344;5521
0020.863;4344;5514
0020.876;4344;5514
0020.886;4344;5535
0020.896;4344;5592
0020.906;4344;5592
0020.917;4344;5649
0020.929;4344;5628
0020.935;4344;5628
0020.948;4344;5607
0020.956;4344;5528
0020.966;4344;5642
0020.976;4344;5621
0020.987;4344;5656
0020.997;4344;5656
0021.005;4344;5685
0021.015;4344;5656
0021.028;4344;5685
0021.036;4344;5599
0021.046;4344;5635
0021.056;4344;5607
0021.067;4344;5550
0021.083;4344;5571
0021.095;4344;5471
0021.106;4344;5457
0021.116;4344;5478
0021.126;4344;5507
0021.137;4344;5364
0021.153;4344;5557
0021.165;4344;5521
0021.176;4344;5635
0021.186;4344;5635
0021.196;4344;5656
0021.204;4344;5635
0021.219;4344;5535
0021.225;4344;5649
0021.235;4344;5685
0021.245;4344;5664
0021.255;4344;5721
0021.266;4344;5585
0021.276;4344;5735
0021.286;4344;5599
0021.303;4344;5599
0021.315;4344;5628
0021.325;4344;5599
0021.336;4344;5599
0021.348;4344;5564
0021.356;4344;5564
0021.366;4344;5435
0021.375;4344;5571
0021.393;4344;5535
0021.405;4344;5614
0021.420;4344;5535
0021.426;4344;5535
0021.436;4344;5649
0021.444;4344;5535
0021.455;4344;5685
0021.465;4344;5607
0021.475;4344;5692
0021.485;4344;5585
0021.496;4344;5671
0021.508;4344;5585
0021.514;4344;5528
0021.524;4344;5528
0021.535;4344;5550
0021.545;4344;5492
0021.555;4344;5435
0021.566;4344;5478
0021.578;4344;5478
0021.586;4344;5507
0021.594;4344;5614
0021.606;4344;5535
0021.615;4344;5592
0021.625;4344;5649
0021.635;4344;5685
0021.645;4344;5578
0021.660;4344;5564
0021.666;4344;5621
0021.676;4344;5564
0021.684;4344;5535
0021.695;4344;5621
0021.707;4344;5528
0021.715;4344;5585
0021.725;4344;5550
0021.736;4344;5607
0021.752;4344;5457
0021.764;4344;5535
0021.775;4344;5478
0021.785;4344;5500
0021.797;4344;5614
0021.806;4344;5614
0021.814;4344;5528
0021.826;4344;5592
0021.834;4344;5649
0021.844;4344;5542
0021.855;4344;5607
0021.865;4344;5607
0021.875;4344;5642
0021.886;4344;5564
0021.894;4344;5621
0021.906;4344;5564
0021.914;4344;5621
0021.926;4344;5621
0021.935;4344;5621
0021.947;4344;5621
0021.955;4344;5564
0021.972;4344;5507
0021.984;4344;5507
0021.994;4344;5564
0022.004;4344;5528
0022.019;4344;5642
0022.025;4344;5642
0022.035;4344;5528
0022.043;4344;5642
0022.056;4344;5699
0022.064;4344;5507
