temps;MGA;MDR
0002.707;4344;5336
0002.717;4344;5278
0002.727;4344;5393
0002.748;4344;5336
0002.762;4344;5278
0002.779;4344;5339
0002.791;4344;5339
0002.797;4344;5396
0002.807;4344;5339
0002.828;4344;5361
0002.840;4344;5361
0002.848;4344;5361
0002.859;4344;5303
0002.873;4344;5421
0002.887;4344;5400
0002.904;4344;5400
0002.918;4344;5414
0002.934;4344;5432
0002.947;4344;5375
0002.961;4344;5318
0002.969;4344;5378
0002.977;4344;5378
0002.988;4344;5286
0003.014;4344;5385
0003.029;4344;5389
0003.039;4344;5446
0003.049;4344;5410
0003.082;4344;5418
0003.098;4344;5414
0003.107;4344;5471
0003.125;4344;5414
0003.139;4344;5357
0003.152;4344;5414
0003.166;4344;5414
0003.176;4344;5303
0003.191;4344;5325
0003.199;4344;5325
0003.215;4344;5296
0003.238;4344;5300
0003.248;4344;5257
0003.256;4344;5200
0003.267;4344;5221
0003.275;4344;5221
0003.289;4344;5175
0003.314;4344;5254
0003.334;4344;5364
0003.347;4344;5286
0003.361;4344;5485
0003.369;4344;5350
0003.384;4344;5421
0003.404;4344;5500
0003.425;4344;5346
0003.439;4344;5460
0003.447;4344;5460
0003.457;4344;5382
0003.468;4344;5446
0003.478;4344;5393
0003.486;4344;5450
0003.498;4344;5336
0003.515;4344;5314
0003.527;4344;5357
0003.537;4344;5271
0003.548;4344;5378
0003.560;4344;5286
0003.568;4344;5343
0003.576;4344;5286
0003.593;4344;5307
0003.605;4344;5307
0003.620;4344;5350
0003.630;4344;5321
0003.644;4344;5400
0003.659;4344;5314
0003.667;4344;5371
0003.675;4344;5371
0003.685;4344;5314
0003.695;4344;5371
0003.706;4344;5371
0003.714;4344;5371
0003.724;4344;5371
0003.736;4344;5371
0003.747;4344;5371
0003.755;4344;5343
0003.765;4344;5428
0003.775;4344;5521
0003.786;4344;5457
0003.794;4344;5460
0003.806;4344;5289
0003.816;4344;5403
0003.825;4344;5346
0003.835;4344;5432
0003.845;4344;5346
0003.855;4344;5346
0003.868;4344;5375
0003.874;4344;5375
0003.884;4344;5375
0003.896;4344;5346
0003.913;4344;5346
0003.927;4344;5435
0003.935;4344;5378
0003.946;4344;5364
0003.956;4344;5364
0003.966;4344;5278
0003.976;4344;5307
0003.985;4344;5364
0003.995;4344;5307
0004.005;4344;5325
0004.022;4344;5268
0004.036;4344;5282
0004.046;4344;5303
0004.054;4344;5303
0004.065;4344;5246
0004.075;4344;5361
0004.085;4344;5361
0004.095;4344;5303
0004.106;4344;5418
0004.116;4344;5361
0004.132;4344;5375
0004.145;4344;5318
0004.155;4344;5346
0004.165;4344;5403
0004.177;4344;5346
0004.186;4344;5346
0004.196;4344;5346
0004.204;4344;5318
0004.214;4344;5375
0004.225;4344;5375
0004.235;4344;5325
0004.245;4344;5325
0004.257;4344;5382
0004.266;4344;5382
0004.274;4344;5296
0004.284;4344;5496
0004.294;4344;5361
0004.305;4344;5303
0004.315;4344;5303
0004.323;4344;5303
0004.333;4344;5418
0004.348;4344;5361
0004.354;4344;5361
0004.364;4344;5275
0004.374;4344;5446
0004.385;4344;5446
0004.393;4344;5446
0004.403;4344;5446
0004.416;4344;5389
0004.424;4344;5311
0004.434;4344;5332
0004.444;4344;5332
0004.456;4344;5268
0004.467;4344;5232
0004.473;4344;5311
0004.483;4344;5353
0004.498;4344;5296
0004.512;4344;5353
0004.524;4344;5439
0004.534;4344;5236
0004.543;4344;5236
0004.553;4344;5236
0004.565;4344;5350
0004.573;4344;5293
0004.584;4344;5293
0004.594;4344;5264
0004.604;4344;5321
0004.621;4344;5407
0004.635;4344;5471
0004.643;4344;5343
0004.654;4344;5371
0004.664;4344;5343
0004.674;4344;5407
0004.684;4344;5300
0004.694;4344;5421
0004.705;4344;5364
0004.713;4344;5278
0004.723;4344;5400
0004.734;4344;5400
0004.744;4344;5400
0004.754;4344;5286
0004.767;4344;5314
0004.773;4344;5314
0004.787;4344;5278
0004.793;4344;5278
0004.804;4344;5321
0004.814;4344;5264
0004.830;4344;5257
0004.845;4344;5257
0004.855;4344;5286
0004.865;4344;5343
0004.873;4344;5457
0004.884;4344;5328
0004.894;4344;5357
0004.904;4344;5385
0004.914;4344;5328
0004.922;4344;5414
0004.933;4344;5336
0004.947;4344;5450
0004.953;4344;5450
0004.964;4344;5453
0004.974;4344;5396
0004.984;4344;5282
0004.994;4344;5225
0005.005;4344;5268
0005.021;4344;5264
0005.033;4344;5343
0005.044;4344;5278
0005.054;4344;5307
0005.076;4344;5364
0005.093;4344;5421
0005.115;4344;5400
0005.126;4344;5314
0005.134;4344;5400
0005.144;4344;5343
0005.159;4344;5264
0005.188;4344;5443
0005.206;4344;5385
0005.226;4344;5385
0005.233;4344;5443
0005.243;4344;5389
0005.253;4344;5389
0005.263;4344;5389
0005.273;4344;5303
0005.284;4344;5189
0005.294;4344;5375
0005.306;4344;5307
0005.312;4344;5307
0005.323;4344;5307
0005.333;4344;5307
0005.343;4344;5307
0005.353;4344;5307
0005.362;4344;5250
0005.374;4344;5364
0005.390;4344;5400
0005.403;4344;5343
0005.413;4344;5343
0005.423;4344;5343
0005.433;4344;5400
0005.444;4344;5250
0005.454;4344;5336
0005.462;4344;5336
0005.474;4344;5450
0005.483;4344;5314
0005.493;4344;5371
0005.503;4344;5393
0005.513;4344;5332
0005.524;4344;5332
0005.534;4344;5246
0005.544;4344;5375
0005.552;4344;5353
0005.563;4344;5353
0005.573;4344;5353
0005.585;4344;5410
0005.593;4344;5353
0005.610;4344;5410
0005.622;4344;5410
0005.636;4344;5303
0005.643;4344;5389
0005.653;4344;5389
0005.663;4344;5389
0005.676;4344;5368
0005.682;4344;5339
0005.694;4344;5311
0005.704;4344;5339
0005.712;4344;5339
0005.729;4344;5332
0005.743;4344;5332
0005.754;4344;5332
0005.762;4344;5332
0005.772;4344;5418
0005.782;4344;5328
0005.793;4344;5328
0005.801;4344;5414
0005.813;4344;5414
0005.825;4344;5471
0005.840;4344;5364
0005.854;4344;5336
0005.864;4344;5336
0005.872;4344;5307
0005.883;4344;5336
0005.893;4344;5307
0005.905;4344;5336
0005.911;4344;5336
0005.922;4344;5336
0005.934;4344;5250
0005.942;4344;5193
0005.952;4344;5328
0005.963;4344;5378
0005.973;4344;5350
0005.983;4344;5350
0005.991;4344;5293
0006.004;4344;5407
0006.012;4344;5346
0006.022;4344;5403
0006.035;4344;5467
0006.043;4344;5368
0006.059;4344;5407
0006.071;4344;5385
0006.082;4344;5443
0006.092;4344;5443
0006.102;4344;5364
0006.111;4344;5364
0006.123;4344;5393
0006.131;4344;5336
0006.143;4344;5393
0006.152;4344;5414
0006.168;4344;5271
0006.184;4344;5321
0006.191;4344;5321
0006.205;4344;5207
0006.211;4344;5343
0006.221;4344;5278
0006.232;4344;5278
0006.240;4344;5193
0006.254;4344;5321
0006.262;4344;5236
0006.279;4344;5229
0006.291;4344;5400
0006.301;4344;5400
0006.314;4344;5414
0006.320;4344;5357
0006.332;4344;5471
0006.342;4344;5336
0006.351;4344;5393
0006.361;4344;5393
0006.371;4344;5278
0006.381;4344;5393
0006.394;4344;5336
0006.404;4344;5221
0006.410;4344;5385
0006.441;4344;5339
0006.468;4344;5225
0006.482;4344;5282
0006.490;4344;5225
0006.502;4344;5282
0006.511;4344;5336
0006.521;4344;5357
0006.531;4344;5357
0006.543;4344;5300
0006.556;4344;5393
0006.570;4344;5507
0006.582;4344;5350
0006.591;4344;5328
0006.601;4344;5421
0006.611;4344;5286
0006.628;4344;5321
0006.648;4344;5321
0006.660;4344;5207
0006.671;4344;5314
0006.681;4344;5314
0006.691;4344;5314
0006.701;4344;5314
0006.710;4344;5371
0006.720;4344;5375
0006.730;4344;5204
0006.740;4344;5361
0006.751;4344;5418
0006.765;4344;5418
0006.783;4344;5318
0006.792;4344;5261
0006.800;4344;5225
0006.810;4344;5271
0006.820;4344;5179
0006.831;4344;5286
0006.841;4344;5307
0006.851;4344;5307
0006.861;4344;5364
0006.878;4344;5200
0006.890;4344;5328
0006.900;4344;5296
0006.911;4344;5382
0006.921;4344;5361
0006.931;4344;5368
0006.941;4344;5453
0006.950;4344;5546
0006.960;4344;5410
0006.970;4344;5353
0006.980;4344;5325
0006.993;4344;5410
0007.001;4344;5410
0007.013;4344;5040
0007.020;4344;5432
0007.030;4344;5393
0007.042;4344;5393
0007.050;4344;5393
0007.060;4344;5278
0007.071;4344;5336
0007.081;4344;5218
0007.097;4344;5318
0007.110;4344;5318
0007.120;4344;5232
0007.130;4344;5232
0007.140;4344;5261
0007.151;4344;5318
0007.161;4344;5289
0007.169;4344;5375
0007.180;4344;5432
0007.190;4344;5496
0007.200;4344;5311
0007.210;4344;5368
0007.223;4344;5425
0007.231;4344;5311
0007.239;4344;5425
0007.249;4344;5368
0007.260;4344;5368
0007.274;4344;5254
0007.280;4344;5353
0007.292;4344;5375
0007.300;4344;5339
0007.309;4344;5282
0007.321;4344;5282
0007.329;4344;5282
0007.339;4344;5225
0007.352;4344;5193
0007.362;4344;5300
0007.370;4344;5385
0007.383;4344;5300
0007.391;4344;5214
0007.399;4344;5357
0007.409;4344;5271
0007.419;4344;5328
0007.430;4344;5414
0007.440;4344;5393
0007.448;4344;5393
0007.460;4344;5321
0007.469;4344;5407
0007.481;4344;5385
0007.489;4344;5385
0007.506;4344;5357
0007.520;4344;5328
0007.530;4344;5357
0007.540;4344;5357
0007.549;4344;5357
0007.559;4344;5307
0007.569;4344;5357
0007.580;4344;5300
0007.590;4344;5214
0007.600;4344;5321
0007.612;4344;5264
0007.620;4344;5236
0007.629;4344;5264
0007.639;4344;5293
0007.649;4344;5236
0007.662;4344;5339
0007.668;4344;5332
0007.680;4344;5332
0007.696;4344;5389
0007.709;4344;5311
0007.719;4344;5489
0007.729;4344;5410
0007.740;4344;5382
0007.748;4344;5325
0007.758;4344;5410
0007.768;4344;5414
0007.779;4344;5393
0007.789;4344;5393
0007.799;4344;5371
0007.809;4344;5371
0007.820;4344;5314
0007.828;4344;5250
0007.838;4344;5236
0007.848;4344;5264
0007.858;4344;5378
0007.869;4344;5264
0007.879;4344;5236
0007.889;4344;5175
0007.901;4344;5282
0007.910;4344;5282
0007.926;4344;5339
0007.938;4344;5339
0007.949;4344;5396
0007.959;4344;5339
0007.971;4344;5396
0007.979;4344;5396
0008.023;4344;5353
0008.029;4344;5353
0008.041;4344;5289
0008.047;4344;5289
0008.059;4344;5375
0008.076;4344;5375
0008.088;4344;5261
0008.098;4344;5261
0008.111;4344;5318
0008.121;4344;5375
0008.129;4344;5318
0008.141;4344;5282
0008.148;4344;5339
0008.158;4344;5254
0008.168;4344;5339
0008.178;4344;5396
0008.187;4344;5396
0008.205;4344;5396
0008.228;4344;5432
0008.240;4344;5410
0008.248;4344;5325
0008.258;4344;5353
0008.269;4344;5268
0008.279;4344;5332
0008.289;4344;5275
0008.299;4344;5389
0008.307;4344;5418
0008.318;4344;5246
0008.328;4344;5275
0008.338;4344;5211
0008.346;4344;5232
0008.359;4344;5375
0008.369;4344;5289
0008.385;4344;5353
0008.398;4344;5353
0008.408;4344;5296
0008.424;4344;5389
0008.445;4344;5425
0008.457;4344;5425
0008.467;4344;5403
0008.478;4344;5289
0008.496;4344;5435
0008.514;4344;5371
0008.527;4344;5371
0008.539;4344;5314
0008.547;4344;5336
0008.558;4344;5278
0008.568;4344;5186
0008.578;4344;5264
0008.590;4344;5286
0008.599;4344;5193
0008.607;4344;5211
0008.619;4344;5225
0008.627;4344;5254
0008.640;4344;5254
0008.650;4344;5282
0008.658;4344;5311
0008.667;4344;5278
0008.677;4344;5221
0008.687;4344;5336
0008.697;4344;5393
0008.707;4344;5236
0008.716;4344;5350
0008.728;4344;5293
0008.738;4344;5350
0008.747;4344;5407
0008.757;4344;5385
0008.767;4344;5421
0008.777;4344;5400
0008.787;4344;5343
0008.802;4344;5428
0008.818;4344;5407
0008.829;4344;5407
0008.837;4344;5407
0008.847;4344;5350
0008.857;4344;5321
0008.868;4344;5350
0008.878;4344;5407
0008.888;4344;5350
0008.898;4344;5264
0008.907;4344;5293
0008.917;4344;5236
0008.927;4344;5293
0008.937;4344;5293
0008.947;4344;5350
0008.956;4344;5293
0008.968;4344;5257
0008.985;4344;5314
0008.997;4344;5314
0009.007;4344;5371
0009.017;4344;5257
0009.025;4344;5314
0009.036;4344;5314
0009.046;4344;5314
0009.056;4344;5371
0009.067;4344;5371
0009.077;4344;5371
0009.087;4344;5371
0009.099;4344;5371
0009.108;4344;5286
0009.118;4344;5371
0009.126;4344;5371
0009.136;4344;5371
0009.147;4344;5371
0009.157;4344;5293
0009.167;4344;5236
0009.177;4344;5236
0009.188;4344;5314
0009.204;4344;5314
0009.216;4344;5254
0009.227;4344;5254
0009.239;4344;5368
0009.247;4344;5225
0009.257;4344;5311
0009.274;4344;5311
0009.286;4344;5311
0009.296;4344;5403
0009.307;4344;5346
0009.315;4344;5289
0009.327;4344;5346
0009.337;4344;5318
0009.346;4344;5346
0009.356;4344;5261
0009.366;4344;5346
0009.376;4344;5439
0009.387;4344;5421
0009.395;4344;5421
0009.407;4344;5343
0009.424;4344;5400
0009.436;4344;5364
0009.446;4344;5535
0009.456;4344;5343
0009.467;4344;5286
0009.475;4344;5286
0009.487;4344;5250
0009.497;4344;5250
0009.506;4344;5250
0009.516;4344;5236
0009.526;4344;5350
0009.536;4344;5221
0009.545;4344;5336
0009.555;4344;5336
0009.565;4344;5336
0009.575;4344;5336
0009.586;4344;5336
0009.596;4344;5336
0009.606;4344;5336
0009.616;4344;5336
0009.627;4344;5393
0009.637;4344;5678
0009.645;4344;5264
0009.657;4344;5293
0009.666;4344;5293
0009.674;4344;5371
0009.684;4344;5314
0009.697;4344;5314
0009.705;4344;5314
0009.715;4344;5428
0009.725;4344;5300
0009.735;4344;5328
0009.750;4344;5528
0009.764;4344;5421
0009.777;4344;5307
0009.785;4344;5421
0009.797;4344;5193
0009.805;4344;5364
0009.816;4344;5364
0009.824;4344;5307
0009.834;4344;5307
0009.844;4344;5350
0009.863;4344;5378
0009.875;4344;5350
0009.885;4344;5236
0009.896;4344;5350
0009.904;4344;5407
0009.916;4344;5350
0009.933;4344;5328
0009.945;4344;5214
0009.955;4344;5236
0009.970;4344;5150
0009.978;4344;5278
0009.984;4344;5278
0010.002;4344;5136
0010.015;4344;5300
0010.025;4344;5271
0010.041;4344;5300
0010.056;4344;5271
0010.066;4344;5393
0010.074;4344;5428
0010.085;4344;5407
0010.095;4344;5407
0010.105;4344;5407
0010.117;4344;5350
0010.126;4344;5321
0010.136;4344;5350
0010.146;4344;5464
0010.154;4344;5421
0010.164;4344;5421
0010.175;4344;5221
0010.185;4344;5414
0010.201;4344;5271
0010.216;4344;5328
0010.226;4344;5271
0010.234;4344;5271
0010.245;4344;5271
0010.261;4344;5257
0010.273;4344;5371
0010.288;4344;5307
0010.296;4344;5278
0010.306;4344;5278
0010.316;4344;5336
0010.325;4344;5336
0010.335;4344;5336
0010.347;4344;5314
0010.353;4344;5314
0010.366;4344;5371
0010.382;4344;5371
0010.396;4344;5464
0010.405;4344;5443
0010.415;4344;5421
0010.425;4344;5364
0010.433;4344;5364
0010.446;4344;5450
0010.454;4344;5343
0010.464;4344;5229
0010.474;4344;5393
0010.484;4344;5250
0010.495;4344;5221
0010.505;4344;5271
0010.513;4344;5129
0010.532;4344;5328
0010.544;4344;5328
0010.556;4344;5328
0010.565;4344;5328
0010.575;4344;5328
0010.585;4344;5443
0010.601;4344;5357
0010.614;4344;5414
0010.624;4344;5393
0010.640;4344;5450
0010.655;4344;5350
0010.667;4344;5264
0010.673;4344;5350
0010.684;4344;5321
0010.694;4344;5407
0010.704;4344;5350
0010.714;4344;5350
0010.725;4344;5371
0010.735;4344;5293
0010.751;4344;5407
0010.764;4344;5293
0010.776;4344;5286
0010.784;4344;4772
0010.792;4344;5293
0010.802;4344;5492
0010.815;4344;5357
0010.823;4344;5300
0010.833;4344;5414
0010.844;4344;5393
0010.854;4344;5307
0010.864;4344;5371
0010.872;4344;5314
0010.885;4344;5321
0010.895;4344;5350
0010.903;4344;5464
0010.913;4344;5328
0010.924;4344;5271
0010.934;4344;5271
0010.942;4344;5186
0010.952;4344;5236
0010.963;4344;5293
0010.981;4344;5232
0010.993;4344;5168
0011.004;4344;5275
0011.014;4344;5332
0011.024;4344;5389
0011.032;4344;5303
0011.043;4344;5389
0011.053;4344;5446
0011.063;4344;5403
0011.073;4344;5346
0011.084;4344;5318
0011.094;4344;5289
0011.104;4344;5407
0011.114;4344;5328
0011.123;4344;5328
0011.133;4344;5271
0011.143;4344;5385
0011.153;4344;5328
0011.164;4344;5385
0011.174;4344;5328
0011.184;4344;5328
0011.193;4344;5385
0011.203;4344;5250
0011.213;4344;5421
0011.221;4344;5364
0011.232;4344;5450
0011.242;4344;5314
0011.254;4344;5343
0011.262;4344;5286
0011.275;4344;5343
0011.283;4344;5286
0011.293;4344;5200
0011.303;4344;5193
0011.315;4344;5275
0011.324;4344;5293
0011.334;4344;5264
0011.350;4344;5207
0011.363;4344;5343
0011.373;4344;5328
0011.385;4344;5243
0011.391;4344;5328
0011.404;4344;5328
0011.414;4344;5443
0011.422;4344;5400
0011.433;4344;5343
0011.443;4344;5343
0011.453;4344;5343
0011.461;4344;5343
0011.473;4344;5229
0011.482;4344;5307
0011.492;4344;5328
0011.502;4344;5328
0011.513;4344;5271
0011.523;4344;5271
0011.533;4344;5271
0011.545;4344;5346
0011.551;4344;5403
0011.570;4344;5325
0011.582;4344;5325
0011.593;4344;5325
0011.603;4344;5418
0011.613;4344;5282
0011.623;4344;5396
0011.634;4344;5396
0011.644;4344;5410
0011.652;4344;5353
0011.662;4344;5357
0011.671;4344;5243
0011.683;4344;5357
0011.695;4344;5243
0011.703;4344;5243
0011.712;4344;5271
0011.722;4344;5328
0011.732;4344;5328
0011.747;4344;5264
0011.763;4344;5264
0011.775;4344;5175
0011.790;4344;5282
0011.802;4344;5289
0011.812;4344;5289
0011.822;4344;5289
0011.833;4344;5289
0011.843;4344;5289
0011.853;4344;5346
0011.865;4344;5261
0011.872;4344;5175
0011.882;4344;5311
0011.892;4344;5368
0011.902;4344;5261
0011.913;4344;5460
0011.923;4344;5418
0011.931;4344;5421
0011.941;4344;5421
0011.952;4344;5364
0011.964;4344;5450
0011.972;4344;5400
0011.980;4344;5428
0011.991;4344;5257
0012.009;4344;5314
0012.021;4344;5229
0012.032;4344;5186
0012.042;4344;5264
0012.050;4344;5229
0012.060;4344;5371
0012.071;4344;5193
0012.083;4344;5271
0012.091;4344;5328
0012.101;4344;5364
0012.112;4344;5307
0012.128;4344;5364
0012.159;4344;5400
0012.179;4344;5443
0012.192;4344;5393
0012.202;4344;5364
0012.212;4344;5357
0012.224;4344;5385
0012.239;4344;5328
0012.251;4344;5328
0012.261;4344;5350
0012.272;4344;5122
0012.282;4344;5343
0012.292;4344;5371
0012.300;4344;5286
0012.313;4344;5229
0012.321;4344;5229
0012.331;4344;5328
0012.341;4344;5328
0012.352;4344;5385
0012.360;4344;5385
0012.372;4344;5385
0012.380;4344;5250
0012.399;4344;5400
0012.411;4344;5378
0012.421;4344;5414
0012.432;4344;5357
0012.442;4344;5357
0012.452;4344;5300
0012.460;4344;5307
0012.473;4344;5336
0012.481;4344;5421
0012.491;4344;5364
0012.501;4344;5364
0012.511;4344;5414
0012.524;4344;5385
0012.532;4344;5385
0012.548;4344;5385
0012.561;4344;5243
0012.571;4344;5300
0012.579;4344;5328
0012.591;4344;5350
0012.600;4344;5325
0012.612;4344;5268
0012.620;4344;5410
0012.630;4344;5353
0012.641;4344;5353
0012.651;4344;5325
0012.659;4344;5268
0012.669;4344;5353
0012.682;4344;5325
0012.698;4344;5343
0012.710;4344;5286
0012.720;4344;5343
0012.731;4344;5343
0012.739;4344;5400
0012.749;4344;5343
0012.760;4344;5343
0012.778;4344;5229
0012.790;4344;5343
0012.801;4344;5229
0012.811;4344;5229
0012.821;4344;5343
0012.832;4344;5343
0012.840;4344;5343
0012.852;4344;5400
0012.862;4344;5400
0012.871;4344;5343
0012.881;4344;5286
0012.891;4344;5343
0012.901;4344;5571
0012.910;4344;5321
0012.920;4344;5321
0012.932;4344;5150
0012.940;4344;5343
0012.950;4344;5286
0012.961;4344;5286
0012.971;4344;5307
0012.981;4344;5307
0012.997;4344;5385
0013.010;4344;5293
0013.020;4344;5350
0013.030;4344;5350
0013.041;4344;5346
0013.051;4344;5382
0013.061;4344;5382
0013.072;4344;5496
0013.080;4344;5264
0013.090;4344;5357
0013.108;4344;5414
0013.121;4344;5243
0013.131;4344;5243
0013.139;4344;5357
0013.150;4344;5243
0013.160;4344;5300
0013.170;4344;5243
0013.178;4344;5264
0013.191;4344;5321
0013.201;4344;5321
0013.217;4344;5264
0013.232;4344;5350
0013.240;4344;5343
0013.250;4344;5400
0013.260;4344;5371
0013.271;4344;5343
0013.283;4344;5343
0013.289;4344;5286
0013.299;4344;5229
0013.310;4344;5229
0013.320;4344;5343
0013.330;4344;5343
0013.340;4344;5229
0013.351;4344;5400
0013.367;4344;5286
0013.379;4344;5400
0013.390;4344;5343
0013.398;4344;5400
0013.414;4344;5286
0013.430;4344;5339
0013.439;4344;5282
0013.449;4344;5339
0013.459;4344;5339
0013.470;4344;5339
0013.480;4344;5311
0013.490;4344;5368
0013.498;4344;5282
0013.511;4344;5311
0013.519;4344;5368
0013.529;4344;5311
0013.539;4344;5311
0013.550;4344;5311
0013.560;4344;5282
0013.570;4344;5368
0013.579;4344;5311
0013.589;4344;5311
0013.599;4344;5282
0013.609;4344;5311
0013.620;4344;5368
0013.630;4344;5368
0013.646;4344;5368
0013.659;4344;5311
0013.671;4344;5339
0013.679;4344;5311
0013.690;4344;5368
0013.700;4344;5282
0013.710;4344;5311
0013.718;4344;5368
0013.729;4344;5368
0013.741;4344;5346
0013.751;4344;5232
0013.759;4344;5346
0013.770;4344;5860
0013.782;4344;5325
0013.790;4344;5268
0013.798;4344;5325
0013.811;4344;5204
0013.819;4344;5425
0013.831;4344;5282
0013.839;4344;5311
0013.850;4344;5311
0013.860;4344;5311
0013.868;4344;5311
0013.879;4344;5254
0013.889;4344;5311
0013.903;4344;5311
0013.920;4344;5254
0013.936;4344;5346
0013.948;4344;5403
0013.959;4344;5325
0013.969;4344;5303
